timestamp,raw_data
2025-07-14 12:25:28.995,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-07-14 12:25:29.126,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-07-14 12:25:29.190,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-07-14 12:25:29.302,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-07-14 12:25:29.522,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-07-14 12:25:29.644,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-07-14 12:25:29.697,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-07-14 12:25:29.825,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-07-14 12:25:30.052,06,00,00,00,00,40,00,00,00,00,00,00,00,00,00,00
2025-07-14 12:25:31.862,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-07-14 12:25:32.006,06,00,00,00,00,80,00,00,00,00,00,00,00,00,00,00
2025-07-14 12:25:32.561,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-07-14 12:25:32.708,06,00,00,00,00,00,01,00,00,00,00,00,00,00,00,00
2025-07-14 12:25:33.064,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-07-14 12:25:33.179,06,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00
2025-07-14 12:25:33.818,06,00,00,00,00,00,03,00,00,00,00,00,00,00,00,00
2025-07-14 12:25:33.925,06,00,00,00,00,00,01,00,00,00,00,00,00,00,00,00
2025-07-14 12:25:33.959,06,00,00,00,00,80,01,00,00,00,00,00,00,00,00,00
2025-07-14 12:25:34.145,06,00,00,00,00,80,00,00,00,00,00,00,00,00,00,00
2025-07-14 12:25:34.191,06,00,00,00,00,C0,00,00,00,00,00,00,00,00,00,00
2025-07-14 12:25:34.267,06,00,00,00,00,40,00,00,00,00,00,00,00,00,00,00
2025-07-14 12:25:35.127,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-07-14 12:25:35.270,06,00,00,00,00,40,00,00,00,00,00,00,00,00,00,00
2025-07-14 12:25:35.363,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-07-14 12:25:35.421,06,00,00,00,00,40,00,00,00,00,00,00,00,00,00,00
2025-07-14 12:25:36.873,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-07-14 12:25:37.102,06,00,00,00,00,40,00,00,00,00,00,00,00,00,00,00
2025-07-14 12:25:37.214,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-07-14 12:25:52.302,06,00,00,00,00,00,00,00,40,00,00,00,00,00,00,00
2025-07-14 12:25:52.947,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-07-14 12:25:53.064,06,00,00,00,00,00,00,00,40,00,00,00,00,00,00,00
2025-07-14 12:25:53.613,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-07-14 12:25:53.696,06,00,00,00,00,00,00,00,80,00,00,00,00,00,00,00
2025-07-14 12:25:54.230,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-07-14 12:25:54.309,06,00,00,00,00,00,00,00,80,00,00,00,00,00,00,00
2025-07-14 12:25:54.428,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-07-14 12:25:54.495,06,00,00,00,00,00,00,00,80,00,00,00,00,00,00,00
2025-07-14 12:25:55.106,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
