timestamp,raw_data
2025-05-17 11:36:04.091,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:04.092,06,00,80,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:04.148,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:04.242,06,00,00,00,40,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:04.315,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:04.347,06,00,80,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:04.410,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:04.463,06,00,00,00,40,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:04.531,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:04.574,06,00,80,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:04.638,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:04.775,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:04.873,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:04.931,06,00,80,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:04.987,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:05.001,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:05.073,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:05.115,06,00,80,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:05.188,06,00,90,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:05.189,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:05.247,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:05.298,06,00,80,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:05.362,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:05.444,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:05.479,06,00,90,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:05.523,06,00,80,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:05.530,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:05.780,06,00,00,01,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:05.840,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:05.902,06,00,00,00,10,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:05.974,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:06.033,06,00,00,01,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:06.093,06,00,00,01,10,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:06.095,06,00,00,00,10,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:06.136,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:06.225,06,00,00,01,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:06.252,06,00,00,01,10,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:06.298,06,00,00,01,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:06.316,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:06.553,06,00,00,00,00,04,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:06.623,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:06.704,06,00,00,00,00,04,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:06.798,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:07.629,06,00,00,00,00,04,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:07.708,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:07.802,06,00,00,00,00,04,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:07.892,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:07.995,06,00,00,00,00,04,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:08.079,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:08.293,06,00,00,00,10,00,00,00,00,00,00,00,00,00,00,00
2025-05-17 11:36:09.560,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
