timestamp,raw_data
2025-05-28 16:14:23.014,06,00,00,0E,00,00,00,00
2025-05-28 16:14:23.041,06,00,00,0C,00,00,00,00
2025-05-28 16:14:23.086,06,00,00,08,00,00,00,00
2025-05-28 16:14:23.129,06,00,00,00,00,00,00,00
2025-05-28 16:14:23.218,06,00,00,01,00,00,00,00
2025-05-28 16:14:23.244,06,00,00,00,00,00,00,00
2025-05-28 16:14:23.245,06,00,00,02,00,00,00,00
2025-05-28 16:14:23.252,06,00,00,06,00,00,00,00
2025-05-28 16:14:23.284,06,00,00,04,00,00,00,00
2025-05-28 16:14:23.302,06,00,00,0C,00,00,00,00
2025-05-28 16:14:23.327,06,00,00,08,00,00,00,00
2025-05-28 16:14:23.405,06,00,00,00,00,00,00,00
2025-05-28 16:14:23.458,06,00,00,02,00,00,00,00
2025-05-28 16:14:23.470,06,00,00,03,00,00,00,00
2025-05-28 16:14:23.501,06,00,00,02,00,00,00,00
2025-05-28 16:14:23.514,06,00,00,06,00,00,00,00
2025-05-28 16:14:23.538,06,00,00,04,00,00,00,00
2025-05-28 16:14:23.540,06,00,00,0C,00,00,00,00
2025-05-28 16:14:23.565,06,00,00,08,00,00,00,00
2025-05-28 16:14:23.630,06,00,00,00,00,00,00,00
2025-05-28 16:14:23.713,06,00,00,01,00,00,00,00
2025-05-28 16:14:23.733,06,00,00,00,00,00,00,00
2025-05-28 16:14:23.766,06,00,00,04,00,00,00,00
2025-05-28 16:14:23.780,06,00,00,0C,00,00,00,00
2025-05-28 16:14:23.786,06,00,00,08,00,00,00,00
2025-05-28 16:14:23.835,06,00,00,00,00,00,00,00
2025-05-28 16:14:23.928,06,00,00,01,00,00,00,00
2025-05-28 16:14:23.946,06,00,00,00,00,00,00,00
2025-05-28 16:14:23.948,06,00,00,02,00,00,00,00
2025-05-28 16:14:23.973,06,00,00,00,00,00,00,00
2025-05-28 16:14:23.996,06,00,00,04,00,00,00,00
2025-05-28 16:14:23.998,06,00,00,0C,00,00,00,00
2025-05-28 16:14:24.027,06,00,00,08,00,00,00,00
2025-05-28 16:14:24.080,06,00,00,00,00,00,00,00
2025-05-28 16:14:24.139,06,00,00,01,00,00,00,00
2025-05-28 16:14:24.177,06,00,00,03,00,00,00,00
2025-05-28 16:14:24.192,06,00,00,07,00,00,00,00
2025-05-28 16:14:24.203,06,00,00,06,00,00,00,00
2025-05-28 16:14:24.226,06,00,00,04,00,00,00,00
2025-05-28 16:14:24.229,06,00,00,0C,00,00,00,00
2025-05-28 16:14:24.258,06,00,00,08,00,00,00,00
2025-05-28 16:14:24.300,06,00,00,00,00,00,00,00
2025-05-28 16:14:24.430,06,00,00,01,00,00,00,00
2025-05-28 16:14:24.435,06,00,00,03,00,00,00,00
2025-05-28 16:14:24.442,06,00,00,07,00,00,00,00
2025-05-28 16:14:24.457,06,00,00,06,00,00,00,00
2025-05-28 16:14:24.463,06,00,00,02,00,00,00,00
2025-05-28 16:14:24.466,06,00,00,0A,00,00,00,00
2025-05-28 16:14:24.470,06,00,00,08,00,00,00,00
2025-05-28 16:14:24.549,06,00,00,00,00,00,00,00
2025-05-28 16:14:24.615,06,00,00,01,00,00,00,00
2025-05-28 16:14:24.629,06,00,00,03,00,00,00,00
2025-05-28 16:14:24.664,06,00,00,07,00,00,00,00
2025-05-28 16:14:24.694,06,00,00,06,00,00,00,00
2025-05-28 16:14:24.696,06,00,00,0E,00,00,00,00
2025-05-28 16:14:24.728,06,00,00,0C,00,00,00,00
2025-05-28 16:14:24.732,06,00,00,08,00,00,00,00
2025-05-28 16:14:24.763,06,00,00,00,00,00,00,00
2025-05-28 16:14:25.106,06,00,00,80,00,00,00,00
2025-05-28 16:14:25.232,06,00,00,00,00,00,00,00
2025-05-28 16:14:25.272,06,00,00,10,00,00,00,00
2025-05-28 16:14:25.277,06,00,00,30,00,00,00,00
2025-05-28 16:14:25.352,06,00,00,70,00,00,00,00
2025-05-28 16:14:25.364,06,00,00,60,00,00,00,00
2025-05-28 16:14:25.369,06,00,00,E0,00,00,00,00
2025-05-28 16:14:25.405,06,00,00,C0,00,00,00,00
2025-05-28 16:14:25.418,06,00,00,80,00,00,00,00
2025-05-28 16:14:25.481,06,00,00,00,00,00,00,00
2025-05-28 16:14:25.531,06,00,00,10,00,00,00,00
2025-05-28 16:14:25.564,06,00,00,30,00,00,00,00
2025-05-28 16:14:25.583,06,00,00,70,00,00,00,00
2025-05-28 16:14:25.605,06,00,00,F0,00,00,00,00
2025-05-28 16:14:25.611,06,00,00,E0,00,00,00,00
2025-05-28 16:14:25.639,06,00,00,C0,00,00,00,00
2025-05-28 16:14:25.654,06,00,00,80,00,00,00,00
2025-05-28 16:14:25.691,06,00,00,00,00,00,00,00
2025-05-28 16:14:25.744,06,00,00,10,00,00,00,00
2025-05-28 16:14:25.785,06,00,00,30,00,00,00,00
2025-05-28 16:14:25.794,06,00,00,70,00,00,00,00
2025-05-28 16:14:25.812,06,00,00,F0,00,00,00,00
2025-05-28 16:14:25.833,06,00,00,D0,00,00,00,00
2025-05-28 16:14:25.838,06,00,00,C0,00,00,00,00
2025-05-28 16:14:25.850,06,00,00,80,00,00,00,00
2025-05-28 16:14:25.905,06,00,00,00,00,00,00,00
2025-05-28 16:14:26.017,06,00,00,00,01,00,00,00
2025-05-28 16:14:26.025,06,00,00,00,03,00,00,00
2025-05-28 16:14:26.029,06,00,00,00,07,00,00,00
2025-05-28 16:14:26.071,06,00,00,00,06,00,00,00
2025-05-28 16:14:26.076,06,00,00,00,0E,00,00,00
2025-05-28 16:14:26.145,06,00,00,00,0F,00,00,00
2025-05-28 16:14:26.154,06,00,00,00,07,00,00,00
2025-05-28 16:14:26.245,06,00,00,00,0F,00,00,00
2025-05-28 16:14:26.317,06,00,00,00,0E,00,00,00
2025-05-28 16:14:26.342,06,00,00,00,0C,00,00,00
2025-05-28 16:14:26.367,06,00,00,00,08,00,00,00
2025-05-28 16:14:26.373,06,00,00,00,09,00,00,00
2025-05-28 16:14:26.411,06,00,00,00,0B,00,00,00
2025-05-28 16:14:26.415,06,00,00,00,03,00,00,00
2025-05-28 16:14:26.535,06,00,00,00,07,00,00,00
2025-05-28 16:14:26.550,06,00,00,00,0F,00,00,00
2025-05-28 16:14:26.674,06,00,00,00,0B,00,00,00
2025-05-28 16:14:26.709,06,00,00,00,03,00,00,00
2025-05-28 16:14:26.790,06,00,00,00,01,00,00,00
2025-05-28 16:14:26.817,06,00,00,00,09,00,00,00
2025-05-28 16:14:26.840,06,00,00,00,0D,00,00,00
2025-05-28 16:14:26.932,06,00,00,00,0C,00,00,00
2025-05-28 16:14:26.938,06,00,00,00,08,00,00,00
2025-05-28 16:14:26.958,06,00,00,00,00,00,00,00
2025-05-28 16:14:27.597,06,00,10,00,00,00,00,00
2025-05-28 16:14:27.655,06,00,00,00,00,00,00,00
2025-05-28 16:14:27.746,06,00,10,00,00,00,00,00
2025-05-28 16:14:27.854,06,00,00,00,00,00,00,00
2025-05-28 16:14:27.898,06,00,10,00,00,00,00,00
2025-05-28 16:14:28.373,06,00,00,00,00,00,00,00
2025-05-28 16:14:30.841,06,02,00,00,00,00,00,00
2025-05-28 16:14:30.848,06,02,00,00,00,08,00,00
2025-05-28 16:14:30.986,06,02,00,00,00,00,00,00
2025-05-28 16:14:30.994,06,00,00,00,00,00,00,00
2025-05-28 16:14:31.052,06,02,00,00,00,00,00,00
2025-05-28 16:14:31.057,06,02,00,00,00,08,00,00
2025-05-28 16:14:31.849,06,02,40,00,00,08,00,00
2025-05-28 16:14:32.321,06,02,40,00,00,00,00,00
2025-05-28 16:14:32.330,06,00,40,00,00,00,00,00
2025-05-28 16:14:32.333,06,00,00,00,00,00,00,00
2025-05-28 16:14:33.554,06,00,10,00,00,00,00,00
2025-05-28 16:14:34.179,06,00,30,00,00,00,00,00
2025-05-28 16:14:34.559,06,00,70,00,00,00,00,00
2025-05-28 16:14:35.007,06,00,60,00,00,00,00,00
2025-05-28 16:14:35.020,06,00,40,00,00,00,00,00
2025-05-28 16:14:35.042,06,00,00,00,00,00,00,00
2025-05-28 16:14:35.355,06,00,10,00,00,00,00,00
2025-05-28 16:14:35.643,06,00,30,00,00,00,00,00
2025-05-28 16:14:36.006,06,00,70,00,00,00,00,00
2025-05-28 16:14:36.268,06,00,60,00,00,00,00,00
2025-05-28 16:14:36.277,06,00,40,00,00,00,00,00
2025-05-28 16:14:36.302,06,00,00,00,00,00,00,00
2025-05-28 16:14:36.524,06,00,10,00,00,00,00,00
2025-05-28 16:14:37.227,06,00,30,00,00,00,00,00
2025-05-28 16:14:37.521,06,00,70,00,00,00,00,00
2025-05-28 16:14:37.838,06,00,60,00,00,00,00,00
2025-05-28 16:14:37.844,06,00,40,00,00,00,00,00
2025-05-28 16:14:37.852,06,00,00,00,00,00,00,00
2025-05-28 16:14:38.188,06,00,10,00,00,00,00,00
2025-05-28 16:14:38.471,06,00,30,00,00,00,00,00
2025-05-28 16:14:38.752,06,00,70,00,00,00,00,00
2025-05-28 16:14:38.797,06,00,60,00,00,00,00,00
2025-05-28 16:14:38.941,06,00,40,00,00,00,00,00
2025-05-28 16:14:39.143,06,00,00,00,00,00,00,00
2025-05-28 16:14:39.369,06,00,10,00,00,00,00,00
2025-05-28 16:14:39.652,06,00,30,00,00,00,00,00
2025-05-28 16:14:39.935,06,00,70,00,00,00,00,00
2025-05-28 16:14:40.184,06,00,60,00,00,00,00,00
2025-05-28 16:14:40.196,06,00,40,00,00,00,00,00
2025-05-28 16:14:40.220,06,00,00,00,00,00,00,00
2025-05-28 16:14:40.442,06,00,10,00,00,00,00,00
2025-05-28 16:14:40.707,06,00,30,00,00,00,00,00
2025-05-28 16:14:41.007,06,00,70,00,00,00,00,00
2025-05-28 16:14:41.229,06,00,60,00,00,00,00,00
2025-05-28 16:14:41.240,06,00,40,00,00,00,00,00
2025-05-28 16:14:41.267,06,00,00,00,00,00,00,00
2025-05-28 16:14:41.464,06,00,10,00,00,00,00,00
2025-05-28 16:14:41.671,06,00,30,00,00,00,00,00
2025-05-28 16:14:41.899,06,00,70,00,00,00,00,00
2025-05-28 16:14:41.922,06,00,60,00,00,00,00,00
2025-05-28 16:14:41.958,06,00,40,00,00,00,00,00
2025-05-28 16:14:42.095,06,00,50,00,00,00,00,00
2025-05-28 16:14:42.109,06,00,10,00,00,00,00,00
2025-05-28 16:14:42.273,06,00,30,00,00,00,00,00
2025-05-28 16:14:42.288,06,00,70,00,00,00,00,00
2025-05-28 16:14:42.316,06,00,30,00,00,00,00,00
2025-05-28 16:14:42.390,06,00,10,00,00,00,00,00
2025-05-28 16:14:42.662,06,00,30,00,00,00,00,00
2025-05-28 16:14:42.671,06,00,70,00,00,00,00,00
2025-05-28 16:14:42.678,06,00,50,00,00,00,00,00
2025-05-28 16:14:42.687,06,00,40,00,00,00,00,00
2025-05-28 16:14:42.725,06,00,00,00,00,00,00,00
