timestamp,raw_data
2025-05-28 16:21:28.987,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:29.038,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:29.145,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:29.205,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:29.300,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:29.361,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:29.452,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:29.516,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:29.793,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:30.166,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:30.587,06,00,20,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:31.682,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:31.937,06,00,40,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:32.081,06,00,60,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:32.210,06,00,20,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:32.533,06,00,60,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:33.908,06,00,70,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:34.015,06,00,30,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:34.049,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:34.941,06,00,30,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:35.336,06,00,70,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:35.972,06,00,60,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:35.973,06,00,40,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:35.984,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:36.438,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:36.631,06,00,50,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:36.670,06,00,70,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:36.858,06,00,F0,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:37.285,06,00,D0,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:37.309,06,00,C0,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:37.317,06,00,40,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:37.358,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:37.697,06,00,80,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:37.852,06,00,C0,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:37.862,06,00,40,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:37.887,06,00,60,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:37.983,06,00,40,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:38.079,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:38.088,06,00,80,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:38.151,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:40.904,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:41.125,06,00,30,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:41.203,06,00,70,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:41.346,06,00,F0,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:42.386,06,00,E0,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:42.462,06,00,F0,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:42.512,06,00,B0,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:42.726,06,00,30,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:42.767,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:42.815,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:43.229,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:43.559,06,00,30,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:43.679,06,00,70,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:43.837,06,00,F0,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:44.179,06,00,E0,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:44.183,06,00,C0,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:44.202,06,00,80,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:44.230,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:44.529,06,00,00,01,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:44.723,06,00,00,03,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:44.735,06,00,00,07,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:44.885,06,00,00,0F,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:45.227,06,00,00,0D,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:45.240,06,00,00,0C,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:21:45.242,06,00,00,08,00,00,00,00,00,00,00,00,00,00,00,00
