timestamp,raw_data
2025-05-28 15:48:35.334,06,00,00,00,00,08,00,00
2025-05-28 15:48:35.334,06,00,00,00,00,00,00,00
2025-05-28 15:48:35.335,06,02,00,00,00,00,00,00
2025-05-28 15:48:35.335,06,02,00,00,00,08,00,00
2025-05-28 15:48:35.336,06,02,00,00,00,00,00,00
2025-05-28 15:48:35.336,06,00,00,00,00,00,00,00
2025-05-28 15:48:35.336,06,02,00,00,00,00,00,00
2025-05-28 15:48:35.337,06,02,00,00,00,08,00,00
2025-05-28 15:48:35.337,06,02,00,00,00,00,00,00
2025-05-28 15:48:35.337,06,00,00,00,00,00,00,00
2025-05-28 15:48:35.508,06,02,00,00,00,00,00,00
2025-05-28 15:48:35.509,06,02,00,00,00,08,00,00
2025-05-28 15:48:35.549,06,02,00,00,00,00,00,00
2025-05-28 15:48:35.550,06,00,00,00,00,00,00,00
2025-05-28 15:48:35.853,06,02,00,00,00,00,00,00
2025-05-28 15:48:35.853,06,02,00,00,00,08,00,00
2025-05-28 15:48:35.925,06,02,00,00,00,00,00,00
2025-05-28 15:48:35.926,06,00,00,00,00,00,00,00
2025-05-28 15:48:36.080,06,02,00,00,00,00,00,00
2025-05-28 15:48:36.084,06,02,00,00,00,08,00,00
2025-05-28 15:48:36.202,06,02,00,00,00,00,00,00
2025-05-28 15:48:36.204,06,00,00,00,00,00,00,00
2025-05-28 15:48:36.251,06,02,00,00,00,00,00,00
2025-05-28 15:48:36.253,06,02,00,00,00,08,00,00
2025-05-28 15:48:36.709,06,02,40,00,00,08,00,00
2025-05-28 15:48:37.186,06,02,40,00,00,0A,00,00
2025-05-28 15:48:37.434,06,02,40,00,00,02,00,00
2025-05-28 15:48:37.436,06,00,40,00,00,02,00,00
2025-05-28 15:48:37.446,06,00,00,00,00,02,00,00
2025-05-28 15:48:37.528,06,00,00,00,00,00,00,00
2025-05-28 15:48:37.907,06,02,00,00,00,00,00,00
2025-05-28 15:48:37.909,06,02,40,00,00,00,00,00
2025-05-28 15:48:37.917,06,02,40,00,00,02,00,00
2025-05-28 15:48:37.982,06,02,40,00,00,0A,00,00
2025-05-28 15:48:38.053,06,00,40,00,00,0A,00,00
2025-05-28 15:48:38.280,06,00,00,00,00,0A,00,00
2025-05-28 15:48:38.282,06,00,00,00,00,08,00,00
2025-05-28 15:48:38.328,06,00,00,00,00,00,00,00
2025-05-28 15:48:38.365,06,00,00,00,00,00,00,00
2025-05-28 15:48:38.548,06,02,00,00,00,00,00,00
2025-05-28 15:48:38.550,06,02,00,00,00,08,00,00
2025-05-28 15:48:38.886,06,02,40,00,00,08,00,00
2025-05-28 15:48:39.205,06,02,40,00,00,0A,00,00
2025-05-28 15:48:39.325,06,02,40,00,00,08,00,00
2025-05-28 15:48:39.327,06,00,40,00,00,08,00,00
2025-05-28 15:48:39.358,06,02,40,00,00,08,00,00
2025-05-28 15:48:39.360,06,02,40,00,00,0A,00,00
2025-05-28 15:48:39.399,06,02,40,00,00,02,00,00
2025-05-28 15:48:39.402,06,00,40,00,00,02,00,00
2025-05-28 15:48:39.618,06,00,40,00,00,00,00,00
2025-05-28 15:48:39.648,06,00,00,00,00,00,00,00
2025-05-28 15:48:40.148,06,02,00,00,00,00,00,00
2025-05-28 15:48:40.149,06,02,00,00,00,08,00,00
2025-05-28 15:48:40.729,06,02,00,00,00,00,00,00
2025-05-28 15:48:40.732,06,00,00,00,00,00,00,00
2025-05-28 15:48:40.945,06,02,00,00,00,00,00,00
2025-05-28 15:48:40.947,06,02,00,00,00,08,00,00
2025-05-28 15:48:41.181,06,02,00,00,00,00,00,00
2025-05-28 15:48:41.184,06,00,00,00,00,00,00,00
2025-05-28 15:48:41.329,06,02,00,00,00,00,00,00
2025-05-28 15:48:41.332,06,02,40,00,00,00,00,00
2025-05-28 15:48:41.467,06,02,00,00,00,00,00,00
2025-05-28 15:48:41.470,06,00,00,00,00,00,00,00
2025-05-28 15:48:41.560,06,02,00,00,00,00,00,00
2025-05-28 15:48:41.563,06,02,40,00,00,00,00,00
2025-05-28 15:48:41.646,06,02,00,00,00,00,00,00
2025-05-28 15:48:41.649,06,00,00,00,00,00,00,00
2025-05-28 15:48:41.756,06,02,00,00,00,00,00,00
2025-05-28 15:48:41.757,06,02,40,00,00,00,00,00
2025-05-28 15:48:41.833,06,02,00,00,00,00,00,00
2025-05-28 15:48:41.834,06,00,00,00,00,00,00,00
2025-05-28 15:48:41.918,06,02,00,00,00,00,00,00
2025-05-28 15:48:41.920,06,02,40,00,00,00,00,00
2025-05-28 15:48:42.201,06,02,00,00,00,00,00,00
2025-05-28 15:48:42.204,06,00,00,00,00,00,00,00
2025-05-28 15:48:42.653,06,02,00,00,00,00,00,00
2025-05-28 15:48:42.656,06,02,00,00,00,02,00,00
2025-05-28 15:48:42.740,06,02,00,00,00,00,00,00
2025-05-28 15:48:42.743,06,00,00,00,00,00,00,00
2025-05-28 15:48:42.820,06,02,00,00,00,00,00,00
2025-05-28 15:48:42.823,06,02,00,00,00,02,00,00
2025-05-28 15:48:42.914,06,02,00,00,00,00,00,00
2025-05-28 15:48:42.917,06,00,00,00,00,00,00,00
2025-05-28 15:48:42.985,06,02,00,00,00,00,00,00
2025-05-28 15:48:42.989,06,02,00,00,00,02,00,00
2025-05-28 15:48:43.087,06,02,00,00,00,00,00,00
2025-05-28 15:48:43.090,06,00,00,00,00,00,00,00
2025-05-28 15:48:43.656,06,02,00,00,00,00,00,00
2025-05-28 15:48:43.660,06,02,00,00,00,08,00,00
2025-05-28 15:48:44.284,06,02,00,00,00,00,00,00
2025-05-28 15:48:44.288,06,00,00,00,00,00,00,00
2025-05-28 15:48:44.420,06,02,00,00,00,00,00,00
2025-05-28 15:48:44.422,06,02,40,00,00,00,00,00
2025-05-28 15:48:44.762,06,02,00,00,00,00,00,00
2025-05-28 15:48:44.766,06,00,00,00,00,00,00,00
2025-05-28 15:48:44.886,06,02,00,00,00,00,00,00
2025-05-28 15:48:44.890,06,02,00,00,00,02,00,00
2025-05-28 15:48:45.188,06,02,00,00,00,00,00,00
2025-05-28 15:48:45.191,06,00,00,00,00,00,00,00
2025-05-28 15:48:45.485,06,02,00,00,00,00,00,00
2025-05-28 15:48:45.488,06,02,00,00,00,02,00,00
2025-05-28 15:48:45.605,06,02,00,00,00,00,00,00
2025-05-28 15:48:45.609,06,00,00,00,00,00,00,00
2025-05-28 15:48:45.703,06,02,00,00,00,00,00,00
2025-05-28 15:48:45.707,06,02,00,00,00,02,00,00
2025-05-28 15:48:45.804,06,02,00,00,00,00,00,00
2025-05-28 15:48:45.808,06,00,00,00,00,00,00,00
2025-05-28 15:48:45.894,06,02,00,00,00,00,00,00
2025-05-28 15:48:45.897,06,02,00,00,00,02,00,00
2025-05-28 15:48:45.980,06,02,00,00,00,00,00,00
2025-05-28 15:48:45.984,06,00,00,00,00,00,00,00
