timestamp,raw_data
2025-05-28 15:49:21.480,06,02,40,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:49:21.718,06,02,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:49:21.721,06,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:49:22.201,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:49:22.325,06,00,00,00,00,00,00,00,00,00,00,10,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:49:22.914,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:49:22.998,06,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:49:23.000,06,02,00,00,00,08,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:49:23.050,06,02,00,00,00,0A,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:49:23.126,06,02,40,00,00,0A,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:49:23.220,06,00,40,00,00,0A,00,00,00,00,00,10,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:49:26.211,06,00,40,00,00,0A,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:49:28.281,06,00,00,00,00,0A,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:49:28.286,06,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:49:28.750,06,02,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:49:28.753,06,02,00,00,00,0A,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:49:28.868,06,02,40,00,00,0A,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:49:29.192,06,02,40,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:49:29.195,06,00,40,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:49:29.278,06,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:49:29.681,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:19.429,06,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:19.433,06,02,00,00,00,08,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:19.512,06,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:19.513,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:19.617,06,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:19.621,06,02,00,00,00,08,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:19.735,06,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:19.739,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:19.805,06,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:19.807,06,02,00,00,00,08,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:20.064,06,02,40,00,00,08,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:20.464,06,02,40,00,00,0A,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:20.729,06,02,40,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:20.733,06,00,40,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:20.783,06,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:20.875,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:21.069,06,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:21.073,06,02,00,00,00,08,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:21.134,06,02,00,00,00,0A,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:21.166,06,02,40,00,00,0A,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:21.245,06,00,40,00,00,0A,00,00,00,00,00,10,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:21.584,06,00,40,00,00,02,00,00,00,00,00,10,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:21.612,06,00,00,00,00,02,00,00,00,00,00,10,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:21.622,06,00,00,00,00,00,00,00,00,00,00,10,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:21.640,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:21.867,06,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:21.945,06,00,10,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:21.970,06,00,10,00,00,12,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:22.063,06,00,10,00,10,12,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:22.420,06,00,10,00,10,10,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:22.430,06,00,00,00,10,10,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:22.441,06,00,00,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:22.462,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:22.649,06,00,00,00,08,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:22.745,06,02,00,00,08,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:22.751,06,02,00,00,08,00,00,00,20,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:22.785,06,00,00,00,88,00,00,00,20,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:22.821,06,00,00,00,88,00,00,00,20,00,01,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:23.528,06,00,00,00,88,00,00,00,00,00,01,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:23.533,06,00,00,00,08,00,00,00,00,00,01,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:23.540,06,00,00,00,00,00,00,00,00,00,01,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:23.569,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:23.984,06,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:23.990,06,02,00,00,00,08,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:24.035,06,00,00,00,00,08,00,00,00,00,00,10,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:24.047,06,02,00,00,00,08,00,00,00,00,00,10,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:24.051,06,02,00,00,00,0A,00,00,00,00,00,10,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:24.055,06,02,40,00,00,0A,00,00,00,00,00,10,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:24.476,06,02,40,00,00,02,00,00,00,00,00,10,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:24.481,06,00,40,00,00,02,00,00,00,00,00,10,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:24.485,06,00,00,00,00,02,00,00,00,00,00,10,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:24.495,06,00,00,00,00,00,00,00,00,00,00,10,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 15:50:24.530,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
