timestamp,raw_data
2025-05-28 17:00:50.328,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 17:00:50.391,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 17:00:50.477,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 17:00:50.526,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 17:00:50.616,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 17:00:50.678,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 17:00:50.749,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 17:00:51.418,06,00,30,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 17:00:51.472,06,00,20,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 17:00:51.864,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 17:00:52.276,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 17:00:52.289,06,00,30,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 17:00:52.316,06,00,70,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 17:00:52.370,06,00,60,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 17:00:52.378,06,00,40,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 17:00:52.379,06,00,C0,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 17:00:52.421,06,00,80,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 17:00:52.485,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 17:00:52.516,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 17:00:52.542,06,00,30,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 17:00:52.571,06,00,70,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 17:00:52.591,06,00,60,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 17:00:52.610,06,00,40,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 17:00:52.611,06,00,C0,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 17:00:52.650,06,00,80,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 17:00:52.699,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 17:00:52.729,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 17:00:52.763,06,00,30,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 17:00:52.782,06,00,70,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 17:00:52.809,06,00,60,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 17:00:52.820,06,00,E0,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 17:00:52.830,06,00,C0,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 17:00:52.855,06,00,80,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 17:00:52.911,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 17:00:52.950,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 17:00:52.971,06,00,30,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 17:00:52.986,06,00,70,00,00,00,00,00,00,00,00,00,00,00,00,00
