timestamp,raw_data
2025-05-26 17:44:54.159,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:54.198,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:54.324,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:54.666,06,00,80,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:54.683,06,00,90,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:54.751,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:54.886,06,00,90,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:54.912,06,00,80,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:54.977,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:55.029,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:55.073,06,00,10,00,40,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:55.116,06,00,00,00,40,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:55.134,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:55.504,06,00,00,00,40,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:55.540,06,00,10,00,40,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:55.582,06,00,90,00,40,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:55.629,06,00,80,00,40,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:55.655,06,00,80,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:55.714,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:55.805,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:55.860,06,00,10,00,40,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:55.885,06,00,00,00,40,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:55.886,06,00,80,00,40,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:55.913,06,00,80,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:55.956,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:56.057,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:56.077,06,00,10,00,40,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:56.119,06,00,90,00,40,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:56.129,06,00,80,00,40,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:56.151,06,00,80,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:56.179,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:56.292,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:56.336,06,00,90,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:56.351,06,00,80,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:56.377,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:56.513,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:56.520,06,00,10,00,40,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:56.534,06,00,90,00,40,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:56.551,06,00,80,00,40,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:56.566,06,00,80,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:56.590,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:56.755,06,00,80,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:56.807,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:57.229,06,00,00,01,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:57.244,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:57.451,06,00,00,00,00,04,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:57.472,06,00,00,01,00,04,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:57.503,06,00,00,01,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:57.527,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:57.653,06,00,00,00,00,04,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:57.667,06,00,00,01,00,04,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:57.694,06,00,00,01,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:57.714,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:57.855,06,00,00,00,00,04,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:57.858,06,00,00,01,00,04,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:57.889,06,00,00,01,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:57.906,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:58.134,06,00,80,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:58.206,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:58.316,06,00,80,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:44:58.380,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:00.027,06,00,00,00,00,00,00,00,00,00,40,00,00,00,00,00
2025-05-26 17:45:00.160,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:00.330,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:00.428,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:00.510,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:00.577,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:00.677,06,00,20,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:00.814,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:00.888,06,00,20,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:00.894,06,00,60,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:00.939,06,00,20,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:00.947,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:01.050,06,00,40,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:01.121,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:01.214,06,00,40,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:01.282,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:01.361,06,00,40,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:01.459,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:01.581,06,00,80,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:01.678,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:01.724,06,00,80,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:02.206,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:02.212,06,00,80,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:02.413,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:02.580,06,00,80,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:02.772,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:03.201,06,00,00,01,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:03.831,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:03.836,06,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:04.088,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:04.250,06,00,00,04,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:04.503,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:49.544,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:49.575,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:49.721,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:49.747,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:49.872,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:49.918,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:50.032,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:50.799,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:51.029,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:51.624,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:51.785,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:52.085,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:52.204,06,00,20,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:52.618,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:52.736,06,00,40,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:53.202,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:53.373,06,00,80,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:53.674,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:54.134,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:54.274,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:54.445,06,00,20,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:54.546,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:54.750,06,00,40,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:54.758,06,00,C0,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:54.798,06,00,40,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:54.808,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:55.039,06,00,80,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:55.214,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:55.583,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-26 17:45:56.222,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
